Code,Year,Site,lat,lon,Plot.size..m2.,ele,Aspect,Degree.easting,Degree.northing,Average.slope,avg.SR,Quadrat,Species,Origin,Growth_form,Mean_SLA_mm2.mg.1,Mean_LDMC_mg.g.1,Mean_seed_mass_mg,Max_height_m,Evergreen,Deciduous,Cover
2022_LSK_NW_LSK3,2022,LSK,-36.82634,147.2815,1444,1797,NW,-0.70709769,0.707115872,12.15794473,471437.0468,LSK3,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_NW_LSK4,2022,LSK,-36.82634,147.2815,1444,1797,NW,-0.70709769,0.707115872,12.15794473,471437.0468,LSK4,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_NW_LSK5,2022,LSK,-36.82634,147.2815,1444,1797,NW,-0.70709769,0.707115872,12.15794473,471437.0468,LSK5,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_SW_LSK6,2022,LSK,-36.82634,147.2815,1444,1797,SW,-0.707113275,-0.707100288,9.254285043,459126.283,LSK6,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_LSK_SW_LSK7,2022,LSK,-36.82634,147.2815,1444,1797,SW,-0.707113275,-0.707100288,9.254285043,459126.283,LSK7,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_SW_LSK8,2022,LSK,-36.82634,147.2815,1444,1797,SW,-0.707113275,-0.707100288,9.254285043,459126.283,LSK8,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_SW_LSK9,2022,LSK,-36.82634,147.2815,1444,1797,SW,-0.707113275,-0.707100288,9.254285043,459126.283,LSK9,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_SW_LSK10,2022,LSK,-36.82634,147.2815,1444,1797,SW,-0.707113275,-0.707100288,9.254285043,459126.283,LSK10,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_SE_LSK11,2022,LSK,-36.82634,147.2815,1444,1797,SE,0.707102885,-0.707110677,9.97689961,452934.7812,LSK11,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_SE_LSK12,2022,LSK,-36.82634,147.2815,1444,1797,SE,0.707102885,-0.707110677,9.97689961,452934.7812,LSK12,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_SE_LSK13,2022,LSK,-36.82634,147.2815,1444,1797,SE,0.707102885,-0.707110677,9.97689961,452934.7812,LSK13,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_SE_LSK14,2022,LSK,-36.82634,147.2815,1444,1797,SE,0.707102885,-0.707110677,9.97689961,452934.7812,LSK14,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_SE_LSK15,2022,LSK,-36.82634,147.2815,1444,1797,SE,0.707102885,-0.707110677,9.97689961,452934.7812,LSK15,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_NE_KSK16,2022,LSK,-36.82634,147.2815,1444,1797,NE,0.70710808,0.707105483,12.88055929,464724.9099,KSK16,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_NE_LSK17,2022,LSK,-36.82634,147.2815,1444,1797,NE,0.70710808,0.707105483,12.88055929,464724.9099,LSK17,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_NE_LSK18,2022,LSK,-36.82634,147.2815,1444,1797,NE,0.70710808,0.707105483,12.88055929,464724.9099,LSK18,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_NE_LSK19,2022,LSK,-36.82634,147.2815,1444,1797,NE,0.70710808,0.707105483,12.88055929,464724.9099,LSK19,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_LSK_NE_LSK20,2022,LSK,-36.82634,147.2815,1444,1797,NE,0.70710808,0.707105483,12.88055929,464724.9099,LSK20,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MF_NW_MF1,2022,MF,-36.82947,147.3193,5000,1811,NW,-0.70709769,0.707115872,5.710593137,470905.2002,MF1,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MF_NW_MF2,2022,MF,-36.82947,147.3193,5000,1811,NW,-0.70709769,0.707115872,5.710593137,470905.2002,MF2,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MF_NW_MF3,2022,MF,-36.82947,147.3193,5000,1811,NW,-0.70709769,0.707115872,5.710593137,470905.2002,MF3,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MF_NW_MF4,2022,MF,-36.82947,147.3193,5000,1811,NW,-0.70709769,0.707115872,5.710593137,470905.2002,MF4,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MF_NW_MF5,2022,MF,-36.82947,147.3193,5000,1811,NW,-0.70709769,0.707115872,5.710593137,470905.2002,MF5,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MF_SW_MF6,2022,MF,-36.82947,147.3193,5000,1811,SW,-0.707113275,-0.707100288,5.710593137,460157.0075,MF6,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MF_SW_MF7,2022,MF,-36.82947,147.3193,5000,1811,SW,-0.707113275,-0.707100288,5.710593137,460157.0075,MF7,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MF_SW_MF8,2022,MF,-36.82947,147.3193,5000,1811,SW,-0.707113275,-0.707100288,5.710593137,460157.0075,MF8,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MF_SW_MF9,2022,MF,-36.82947,147.3193,5000,1811,SW,-0.707113275,-0.707100288,5.710593137,460157.0075,MF9,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MF_SW_MF10,2022,MF,-36.82947,147.3193,5000,1811,SW,-0.707113275,-0.707100288,5.710593137,460157.0075,MF10,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MF_SE_MF11,2022,MF,-36.82947,147.3193,5000,1811,SE,0.707102885,-0.707110677,5.710593137,455644.0518,MF11,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MF_SE_MF12,2022,MF,-36.82947,147.3193,5000,1811,SE,0.707102885,-0.707110677,5.710593137,455644.0518,MF12,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MF_SE_MF13,2022,MF,-36.82947,147.3193,5000,1811,SE,0.707102885,-0.707110677,5.710593137,455644.0518,MF13,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MF_SE_MF14,2022,MF,-36.82947,147.3193,5000,1811,SE,0.707102885,-0.707110677,5.710593137,455644.0518,MF14,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MF_SE_MF15,2022,MF,-36.82947,147.3193,5000,1811,SE,0.707102885,-0.707110677,5.710593137,455644.0518,MF15,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MF_NE_MF16,2022,MF,-36.82947,147.3193,5000,1811,NE,0.70710808,0.707105483,5.710593137,465771.5827,MF16,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MF_NE_MF17,2022,MF,-36.82947,147.3193,5000,1811,NE,0.70710808,0.707105483,5.710593137,465771.5827,MF17,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MF_NE_MF18,2022,MF,-36.82947,147.3193,5000,1811,NE,0.70710808,0.707105483,5.710593137,465771.5827,MF18,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MF_NE_MF19,2022,MF,-36.82947,147.3193,5000,1811,NE,0.70710808,0.707105483,5.710593137,465771.5827,MF19,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MF_NE_MF20,2022,MF,-36.82947,147.3193,5000,1811,NE,0.70710808,0.707105483,5.710593137,465771.5827,MF20,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_N_MH1,2022,MH,-37.17422999,146.647766,1938,1741.986938,N,0,1,14.66023794,483625.0532,MH1,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_N_MH2,2022,MH,-37.17422999,146.647766,1938,1741.986938,N,0,1,14.66023794,483625.0532,MH2,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_N_MH3,2022,MH,-37.17422999,146.647766,1938,1741.986938,N,0,1,14.66023794,483625.0532,MH3,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_N_MH4,2022,MH,-37.17422999,146.647766,1938,1741.986938,N,0,1,14.66023794,483625.0532,MH4,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_N_MH5,2022,MH,-37.17422999,146.647766,1938,1741.986938,N,0,1,14.66023794,483625.0532,MH5,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_MH_E_MH6,2022,MH,-37.17422999,146.647766,1938,1741.986938,E,1,-3.67E-06,9.396344879,467283.8697,MH6,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_E_MH7,2022,MH,-37.17422999,146.647766,1938,1741.986938,E,1,-3.67E-06,9.396344879,467283.8697,MH7,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_E_MH8,2022,MH,-37.17422999,146.647766,1938,1741.986938,E,1,-3.67E-06,9.396344879,467283.8697,MH8,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_E_MH9,2022,MH,-37.17422999,146.647766,1938,1741.986938,E,1,-3.67E-06,9.396344879,467283.8697,MH9,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_E_MH10,2022,MH,-37.17422999,146.647766,1938,1741.986938,E,1,-3.67E-06,9.396344879,467283.8697,MH10,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_S_M11,2022,MH,-37.17422999,146.647766,1938,1741.986938,S,-7.35E-06,-1,6.80887792,465077.389,M11,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_S_MH12,2022,MH,-37.17422999,146.647766,1938,1741.986938,S,-7.35E-06,-1,6.80887792,465077.389,MH12,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_S_MH13,2022,MH,-37.17422999,146.647766,1938,1741.986938,S,-7.35E-06,-1,6.80887792,465077.389,MH13,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_S_MH14,2022,MH,-37.17422999,146.647766,1938,1741.986938,S,-7.35E-06,-1,6.80887792,465077.389,MH14,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_S_MH15,2022,MH,-37.17422999,146.647766,1938,1741.986938,S,-7.35E-06,-1,6.80887792,465077.389,MH15,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_W_MH16,2022,MH,-37.17422999,146.647766,1938,1741.986938,W,-1,1.10E-05,12.07277098,480292.061,MH16,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_W_MH17,2022,MH,-37.17422999,146.647766,1938,1741.986938,W,-1,1.10E-05,12.07277098,480292.061,MH17,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_W_MH18,2022,MH,-37.17422999,146.647766,1938,1741.986938,W,-1,1.10E-05,12.07277098,480292.061,MH18,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_W_MH19,2022,MH,-37.17422999,146.647766,1938,1741.986938,W,-1,1.10E-05,12.07277098,480292.061,MH19,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MH_W_MH20,2022,MH,-37.17422999,146.647766,1938,1741.986938,W,-1,1.10E-05,12.07277098,480292.061,MH20,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_NW_MHW1,2022,MHW,-37.17599,146.6418,954,1689,NW,-0.70709769,0.707115872,15.69513405,484706.1286,MHW1,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_NW_MHW2,2022,MHW,-37.17599,146.6418,954,1689,NW,-0.70709769,0.707115872,15.69513405,484706.1286,MHW2,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_NW_MHW3,2022,MHW,-37.17599,146.6418,954,1689,NW,-0.70709769,0.707115872,15.69513405,484706.1286,MHW3,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_NW_MHW4,2022,MHW,-37.17599,146.6418,954,1689,NW,-0.70709769,0.707115872,15.69513405,484706.1286,MHW4,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_NW_MHW5,2022,MHW,-37.17599,146.6418,954,1689,NW,-0.70709769,0.707115872,15.69513405,484706.1286,MHW5,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_SW_MHW6,2022,MHW,-37.17599,146.6418,954,1689,SW,-0.707113275,-0.707100288,13.42025477,449588.5707,MHW6,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_SW_MHW7,2022,MHW,-37.17599,146.6418,954,1689,SW,-0.707113275,-0.707100288,13.42025477,449588.5707,MHW7,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_SW_MHW8,2022,MHW,-37.17599,146.6418,954,1689,SW,-0.707113275,-0.707100288,13.42025477,449588.5707,MHW8,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_SW_MHW9,2022,MHW,-37.17599,146.6418,954,1689,SW,-0.707113275,-0.707100288,13.42025477,449588.5707,MHW9,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_SW_MHW10,2022,MHW,-37.17599,146.6418,954,1689,SW,-0.707113275,-0.707100288,13.42025477,449588.5707,MHW10,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_SE_MHW11,2022,MHW,-37.17599,146.6418,954,1689,SE,0.707102885,-0.707110677,10.98330656,447474.8946,MHW11,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_SE_MHW12,2022,MHW,-37.17599,146.6418,954,1689,SE,0.707102885,-0.707110677,10.98330656,447474.8946,MHW12,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_SE_MHW13,2022,MHW,-37.17599,146.6418,954,1689,SE,0.707102885,-0.707110677,10.98330656,447474.8946,MHW13,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_SE_MHW14,2022,MHW,-37.17599,146.6418,954,1689,SE,0.707102885,-0.707110677,10.98330656,447474.8946,MHW14,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_SE_MHW15,2022,MHW,-37.17599,146.6418,954,1689,SE,0.707102885,-0.707110677,10.98330656,447474.8946,MHW15,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_NE_MHW16,2022,MHW,-37.17599,146.6418,954,1689,NE,0.70710808,0.707105483,13.25818584,472548.8974,MHW16,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_NE_MHW17,2022,MHW,-37.17599,146.6418,954,1689,NE,0.70710808,0.707105483,13.25818584,472548.8974,MHW17,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_NE_MHW18,2022,MHW,-37.17599,146.6418,954,1689,NE,0.70710808,0.707105483,13.25818584,472548.8974,MHW18,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_NE_MHW19,2022,MHW,-37.17599,146.6418,954,1689,NE,0.70710808,0.707105483,13.25818584,472548.8974,MHW19,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_MHW_NE_MHW20,2022,MHW,-37.17599,146.6418,954,1689,NE,0.70710808,0.707105483,13.25818584,472548.8974,MHW20,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_NE_TT1,2022,TT,-37.02748,147.0278,2254,1574,NE,0.70710808,0.707105483,10.76130005,477951.0485,TT1,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_NE_TT2,2022,TT,-37.02748,147.0278,2254,1574,NE,0.70710808,0.707105483,10.76130005,477951.0485,TT2,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_NE_TT3,2022,TT,-37.02748,147.0278,2254,1574,NE,0.70710808,0.707105483,10.76130005,477951.0485,TT3,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_NE_TT4,2022,TT,-37.02748,147.0278,2254,1574,NE,0.70710808,0.707105483,10.76130005,477951.0485,TT4,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_NE_TT5,2022,TT,-37.02748,147.0278,2254,1574,NE,0.70710808,0.707105483,10.76130005,477951.0485,TT5,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_NW_TT6,2022,TT,-37.02748,147.0278,2254,1574,NW,-0.70709769,0.707115872,11.67156222,480622.9955,TT6,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_NW_TT7,2022,TT,-37.02748,147.0278,2254,1574,NW,-0.70709769,0.707115872,11.67156222,480622.9955,TT7,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_NW_TT8,2022,TT,-37.02748,147.0278,2254,1574,NW,-0.70709769,0.707115872,11.67156222,480622.9955,TT8,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_NW_TT9,2022,TT,-37.02748,147.0278,2254,1574,NW,-0.70709769,0.707115872,11.67156222,480622.9955,TT9,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_NW_TT10,2022,TT,-37.02748,147.0278,2254,1574,NW,-0.70709769,0.707115872,11.67156222,480622.9955,TT10,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_SW_TT11,2022,TT,-37.02748,147.0278,2254,1574,SW,-0.707113275,-0.707100288,7.830609913,449226.003,TT11,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_SW_TT12,2022,TT,-37.02748,147.0278,2254,1574,SW,-0.707113275,-0.707100288,7.830609913,449226.003,TT12,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_SW_TT13,2022,TT,-37.02748,147.0278,2254,1574,SW,-0.707113275,-0.707100288,7.830609913,449226.003,TT13,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_TT_SW_TT14,2022,TT,-37.02748,147.0278,2254,1574,SW,-0.707113275,-0.707100288,7.830609913,449226.003,TT14,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,1
2022_TT_SW_TT15,2022,TT,-37.02748,147.0278,2254,1574,SW,-0.707113275,-0.707100288,7.830609913,449226.003,TT15,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_SE_TT16,2022,TT,-37.02748,147.0278,2254,1574,SE,0.707102885,-0.707110677,6.920347746,453036.6715,TT16,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_SE_TT17,2022,TT,-37.02748,147.0278,2254,1574,SE,0.707102885,-0.707110677,6.920347746,453036.6715,TT17,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_SE_TT18,2022,TT,-37.02748,147.0278,2254,1574,SE,0.707102885,-0.707110677,6.920347746,453036.6715,TT18,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_SE_TT19,2022,TT,-37.02748,147.0278,2254,1574,SE,0.707102885,-0.707110677,6.920347746,453036.6715,TT19,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_TT_SE_TT20,2022,TT,-37.02748,147.0278,2254,1574,SE,0.707102885,-0.707110677,6.920347746,453036.6715,TT20,Oreomyrrhis.eriopoda,Native,Forb,8.345845483,303.3020404,4.5388,0.3,0,1,0
2022_BF_N_BF1,2022,BF,-37.241018,146.483143,1742,1688.912842,N,0,1,9.73247708,484289.3818,BF1,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_N_BF2,2022,BF,-37.241018,146.483143,1742,1688.912842,N,0,1,9.73247708,484289.3818,BF2,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_N_BF3,2022,BF,-37.241018,146.483143,1742,1688.912842,N,0,1,9.73247708,484289.3818,BF3,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_N_BF4,2022,BF,-37.241018,146.483143,1742,1688.912842,N,0,1,9.73247708,484289.3818,BF4,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_N_BF5,2022,BF,-37.241018,146.483143,1742,1688.912842,N,0,1,9.73247708,484289.3818,BF5,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_W_BF6,2022,BF,-37.241018,146.483143,1742,1688.912842,W,-1,1.10E-05,13.71437061,472350.5554,BF6,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_W_BF7,2022,BF,-37.241018,146.483143,1742,1688.912842,W,-1,1.10E-05,13.71437061,472350.5554,BF7,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_W_BF8,2022,BF,-37.241018,146.483143,1742,1688.912842,W,-1,1.10E-05,13.71437061,472350.5554,BF8,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_W_BF9,2022,BF,-37.241018,146.483143,1742,1688.912842,W,-1,1.10E-05,13.71437061,472350.5554,BF9,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_W_BF10,2022,BF,-37.241018,146.483143,1742,1688.912842,W,-1,1.10E-05,13.71437061,472350.5554,BF10,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_S_BF11,2022,BF,-37.241018,146.483143,1742,1688.912842,S,-7.35E-06,-1,11.45845131,460774.8619,BF11,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_S_BF12,2022,BF,-37.241018,146.483143,1742,1688.912842,S,-7.35E-06,-1,11.45845131,460774.8619,BF12,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_S_BF13,2022,BF,-37.241018,146.483143,1742,1688.912842,S,-7.35E-06,-1,11.45845131,460774.8619,BF13,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_S_BF14,2022,BF,-37.241018,146.483143,1742,1688.912842,S,-7.35E-06,-1,11.45845131,460774.8619,BF14,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_S_BF15,2022,BF,-37.241018,146.483143,1742,1688.912842,S,-7.35E-06,-1,11.45845131,460774.8619,BF15,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_E_BF16,2022,BF,-37.241018,146.483143,1742,1688.912842,E,1,-3.67E-06,7.476557779,470810.5695,BF16,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_E_BF17,2022,BF,-37.241018,146.483143,1742,1688.912842,E,1,-3.67E-06,7.476557779,470810.5695,BF17,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_E_BF18,2022,BF,-37.241018,146.483143,1742,1688.912842,E,1,-3.67E-06,7.476557779,470810.5695,BF18,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_E_BF19,2022,BF,-37.241018,146.483143,1742,1688.912842,E,1,-3.67E-06,7.476557779,470810.5695,BF19,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
2022_BF_E_BF20,2022,BF,-37.241018,146.483143,1742,1688.912842,E,1,-3.67E-06,7.476557779,470810.5695,BF20,Orites.lancifolius,Endemic,Shrub,4.179176211,485.042735,6.882714286,2,1,0,0
