Code,Year,Site,lat,lon,ele,Plot.size..m2.,Aspect,Quadrat,Species,Cover,Origin,Growth_form,Shrub,Forb,Graminoid,Mean_SLA_mm2.mg.1,Mean_LDMC_mg.g.1,Mean_seed_mass_mg,Max_height_m,Strategy,Evergreen,Deciduous,avg.SR
2022_BF_S_BF15,2022,BF,-37.241018,146.483143,1688.912842,1742,S,BF15,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,460774.8619
2022_BF_E_BF16,2022,BF,-37.241018,146.483143,1688.912842,1742,E,BF16,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,470810.5695
2022_BF_E_BF17,2022,BF,-37.241018,146.483143,1688.912842,1742,E,BF17,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,470810.5695
2022_BF_E_BF18,2022,BF,-37.241018,146.483143,1688.912842,1742,E,BF18,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,470810.5695
2022_BF_E_BF19,2022,BF,-37.241018,146.483143,1688.912842,1742,E,BF19,Microseris.lanceolata,10,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,470810.5695
2022_BF_E_BF20,2022,BF,-37.241018,146.483143,1688.912842,1742,E,BF20,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,470810.5695
2022_H_NW_H5,2022,H,-36.97474304,147.130572,1867.303833,5000,NW,H5,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,485516.5127
2022_H_NE_H17,2022,H,-36.97474304,147.130572,1867.303833,5000,NE,H17,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,476857.9926
2022_KB_NW_KB2,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB2,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,482760.837
2022_KB_SE_KB12,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB12,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,425123.8565
2022_KB_SE_KB13,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB13,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,425123.8565
2022_KB_SE_KB15,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB15,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,425123.8565
2022_KB_SW_KB16,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB16,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,469324.3856
2022_KB_SW_KB17,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB17,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,469324.3856
2022_KB_SW_KB18,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB18,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,469324.3856
2022_KB_SW_KB19,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB19,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,469324.3856
2022_KB_SW_KB20,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB20,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,469324.3856
2022_MBu_SW_MBu2,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu2,Microseris.lanceolata,0.5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,460900.0893
2022_MBu_SW_MBu3,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu3,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,460900.0893
2022_MBu_SW_MBu4,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu4,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,460900.0893
2022_MBu_SW_MBu5,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu5,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,460900.0893
2022_MBu_NW_MBu6,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu6,Microseris.lanceolata,10,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,482240.6922
2022_MBu_NW_MBu7,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu7,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,482240.6922
2022_MBu_NW_MBu8,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu8,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,482240.6922
2022_MBu_NW_MBu9,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu9,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,482240.6922
2022_MBu_NE_MBu11,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu11,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,463313.9391
2022_MBu_NE_MBu13,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu13,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,463313.9391
2022_MBu_NE_MBu15,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu15,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,463313.9391
2022_MM_SW_MM1,2022,MM,-37.18933803,146.620695,1728.878052,1710,SW,MM1,Microseris.lanceolata,15,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,453403.9612
2022_MM_SW_MM2,2022,MM,-37.18933803,146.620695,1728.878052,1710,SW,MM2,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,453403.9612
2022_MM_SW_MM4,2022,MM,-37.18933803,146.620695,1728.878052,1710,SW,MM4,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,453403.9612
2022_MM_SW_MM5,2022,MM,-37.18933803,146.620695,1728.878052,1710,SW,MM5,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,453403.9612
2022_MM_NW_MM6,2022,MM,-37.18933803,146.620695,1728.878052,1710,NW,MM6,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,485290.3774
2022_MM_NW_MM7,2022,MM,-37.18933803,146.620695,1728.878052,1710,NW,MM7,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,485290.3774
2022_MM_NW_MM8,2022,MM,-37.18933803,146.620695,1728.878052,1710,NW,MM8,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,485290.3774
2022_MM_NW_MM9,2022,MM,-37.18933803,146.620695,1728.878052,1710,NW,MM9,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,485290.3774
2022_MM_NE_MM11,2022,MM,-37.18933803,146.620695,1728.878052,1710,NE,MM11,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,474591.8001
2022_MM_NE_MM13,2022,MM,-37.18933803,146.620695,1728.878052,1710,NE,MM13,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,474591.8001
2022_MM_NE_MM14,2022,MM,-37.18933803,146.620695,1728.878052,1710,NE,MM14,Microseris.lanceolata,10,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,474591.8001
2022_MM_NE_MM15,2022,MM,-37.18933803,146.620695,1728.878052,1710,NE,MM15,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,474591.8001
2022_MM_SE_MM16,2022,MM,-37.18933803,146.620695,1728.878052,1710,SE,MM16,Microseris.lanceolata,10,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,468098.3536
2022_MM_SE_MM17,2022,MM,-37.18933803,146.620695,1728.878052,1710,SE,MM17,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,468098.3536
2022_MM_SE_MM20,2022,MM,-37.18933803,146.620695,1728.878052,1710,SE,MM20,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,468098.3536
2022_MSp_SW_MSp2,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp2,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,436439.2532
2022_MSp_SE_MSp6,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp6,Microseris.lanceolata,10,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,395055.9828
2022_MSp_SE_MSp9,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp9,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,395055.9828
2022_MSp_SE_MSp10,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp10,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,395055.9828
2022_MSp_NW_MSp11,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp11,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,484928.63
2022_MSp_NW_MSp12,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp12,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,484928.63
2022_MSp_NW_MSp13,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp13,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,484928.63
2022_MSp_NW_MSp14,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp14,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,484928.63
2022_MSp_NW_MSp15,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp15,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,484928.63
2022_MSt_NE_MSt1,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt1,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,454786.5586
2022_MSt_NE_MSt2,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt2,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,454786.5586
2022_MSt_NW_MSt10,2022,MSt,-37.129005,146.499058,1725,1260,NW,MSt10,Microseris.lanceolata,0.5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,486082.4755
2022_MSt_SE_MSt12,2022,MSt,-37.129005,146.499058,1725,1260,SE,MSt12,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,393523.9032
2022_MSt_SW_MSt16,2022,MSt,-37.129005,146.499058,1725,1260,SW,MSt16,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,467706.5634
2022_MSt_SW_MSt18,2022,MSt,-37.129005,146.499058,1725,1260,SW,MSt18,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,467706.5634
2022_F_N_F7,2022,F,-36.891139,147.140444,1793.384521,561,N,F7,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,481230.2503
2022_F_N_F9,2022,F,-36.891139,147.140444,1793.384521,561,N,F9,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,481230.2503
2022_MF_SW_MF6,2022,MF,-36.82947,147.3193,1811,5000,SW,MF6,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,460157.0075
2022_MF_SE_MF15,2022,MF,-36.82947,147.3193,1811,5000,SE,MF15,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,455644.0518
2022_MF_NE_MF18,2022,MF,-36.82947,147.3193,1811,5000,NE,MF18,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,465771.5827
2022_MF_NE_MF20,2022,MF,-36.82947,147.3193,1811,5000,NE,MF20,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,465771.5827
2022_MH_N_MH2,2022,MH,-37.17422999,146.647766,1741.986938,1938,N,MH2,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,483625.0532
2022_MH_N_MH3,2022,MH,-37.17422999,146.647766,1741.986938,1938,N,MH3,Microseris.lanceolata,0.5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,483625.0532
2022_MH_N_MH5,2022,MH,-37.17422999,146.647766,1741.986938,1938,N,MH5,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,483625.0532
2022_MH_E_MH6,2022,MH,-37.17422999,146.647766,1741.986938,1938,E,MH6,Microseris.lanceolata,10,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,467283.8697
2022_MH_E_MH7,2022,MH,-37.17422999,146.647766,1741.986938,1938,E,MH7,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,467283.8697
2022_MH_E_MH8,2022,MH,-37.17422999,146.647766,1741.986938,1938,E,MH8,Microseris.lanceolata,10,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,467283.8697
2022_MH_E_MH9,2022,MH,-37.17422999,146.647766,1741.986938,1938,E,MH9,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,467283.8697
2022_MH_E_MH10,2022,MH,-37.17422999,146.647766,1741.986938,1938,E,MH10,Microseris.lanceolata,10,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,467283.8697
2022_MH_S_M11,2022,MH,-37.17422999,146.647766,1741.986938,1938,S,M11,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,465077.389
2022_MH_S_MH13,2022,MH,-37.17422999,146.647766,1741.986938,1938,S,MH13,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,465077.389
2022_MH_S_MH15,2022,MH,-37.17422999,146.647766,1741.986938,1938,S,MH15,Microseris.lanceolata,10,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,465077.389
2022_MH_W_MH18,2022,MH,-37.17422999,146.647766,1741.986938,1938,W,MH18,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,480292.061
2022_MHW_SW_MHW6,2022,MHW,-37.17599,146.6418,1689,954,SW,MHW6,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,449588.5707
2022_MHW_SW_MHW8,2022,MHW,-37.17599,146.6418,1689,954,SW,MHW8,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,449588.5707
2022_MHW_SW_MHW10,2022,MHW,-37.17599,146.6418,1689,954,SW,MHW10,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,449588.5707
2022_MHW_SE_MHW11,2022,MHW,-37.17599,146.6418,1689,954,SE,MHW11,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,447474.8946
2022_MHW_SE_MHW12,2022,MHW,-37.17599,146.6418,1689,954,SE,MHW12,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,447474.8946
2022_MHW_SE_MHW13,2022,MHW,-37.17599,146.6418,1689,954,SE,MHW13,Microseris.lanceolata,10,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,447474.8946
2022_MHW_SE_MHW14,2022,MHW,-37.17599,146.6418,1689,954,SE,MHW14,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,447474.8946
2022_MHW_NE_MHW17,2022,MHW,-37.17599,146.6418,1689,954,NE,MHW17,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,472548.8974
2022_MHW_NE_MHW19,2022,MHW,-37.17599,146.6418,1689,954,NE,MHW19,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,472548.8974
2022_MHW_NE_MHW20,2022,MHW,-37.17599,146.6418,1689,954,NE,MHW20,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,472548.8974
2022_TT_NW_TT10,2022,TT,-37.02748,147.0278,1574,2254,NW,TT10,Microseris.lanceolata,1,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,480622.9955
2022_TT_SW_TT13,2022,TT,-37.02748,147.0278,1574,2254,SW,TT13,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,449226.003
2022_TT_SE_TT19,2022,TT,-37.02748,147.0278,1574,2254,SE,TT19,Microseris.lanceolata,5,Endemic,Forb,0,1,0,19.79548936,137.7850163,3.252,0.5,Deciduous,0,1,453036.6715
2022_MSp_NW_MSp12,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp12,Rytidosperma.oreophilum,5,Endemic,Graminoid,0,0,1,6.255214724,406.8219634,1.0492,0.5,Evergreen,1,0,484928.63
2022_MSp_NW_MSp15,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp15,Rytidosperma.oreophilum,5,Endemic,Graminoid,0,0,1,6.255214724,406.8219634,1.0492,0.5,Evergreen,1,0,484928.63
2022_MSp_SW_MSp1,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp1,Lomandra.filiformis.subsp..coriacea,5,Native,Graminoid,0,0,1,4.375524068,386.9370808,12.97,0.47,Evergreen,1,0,436439.2532
2022_MSp_SW_MSp5,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp5,Lomandra.filiformis.subsp..coriacea,15,Native,Graminoid,0,0,1,4.375524068,386.9370808,12.97,0.47,Evergreen,1,0,436439.2532
2022_MSp_NW_MSp12,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp12,Lomandra.filiformis.subsp..coriacea,25,Native,Graminoid,0,0,1,4.375524068,386.9370808,12.97,0.47,Evergreen,1,0,484928.63
2022_MSp_NW_MSp13,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp13,Lomandra.filiformis.subsp..coriacea,25,Native,Graminoid,0,0,1,4.375524068,386.9370808,12.97,0.47,Evergreen,1,0,484928.63
2022_MSp_NW_MSp14,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp14,Lomandra.filiformis.subsp..coriacea,15,Native,Graminoid,0,0,1,4.375524068,386.9370808,12.97,0.47,Evergreen,1,0,484928.63
2022_MSp_NE_MSp16,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp16,Lomandra.filiformis.subsp..coriacea,15,Native,Graminoid,0,0,1,4.375524068,386.9370808,12.97,0.47,Evergreen,1,0,465079.216
2022_MSp_NE_MSp17,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp17,Lomandra.filiformis.subsp..coriacea,10,Native,Graminoid,0,0,1,4.375524068,386.9370808,12.97,0.47,Evergreen,1,0,465079.216
2022_MSp_NE_MSp18,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp18,Lomandra.filiformis.subsp..coriacea,10,Native,Graminoid,0,0,1,4.375524068,386.9370808,12.97,0.47,Evergreen,1,0,465079.216
2022_MSp_NE_MSp19,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp19,Lomandra.filiformis.subsp..coriacea,20,Native,Graminoid,0,0,1,4.375524068,386.9370808,12.97,0.47,Evergreen,1,0,465079.216
2022_MSp_NE_MSp20,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp20,Lomandra.filiformis.subsp..coriacea,25,Native,Graminoid,0,0,1,4.375524068,386.9370808,12.97,0.47,Evergreen,1,0,465079.216
2022_KB_NW_KB1,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB1,Viola.betonicifolia.subsp..betonicifolia,5,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,482760.837
2022_KB_NW_KB2,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB2,Viola.betonicifolia.subsp..betonicifolia,5,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,482760.837
2022_KB_NW_KB3,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB3,Viola.betonicifolia.subsp..betonicifolia,1,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,482760.837
2022_KB_NW_KB4,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB4,Viola.betonicifolia.subsp..betonicifolia,1,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,482760.837
2022_KB_NE_KB7,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB7,Viola.betonicifolia.subsp..betonicifolia,5,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,444419.1736
2022_KB_NE_KB8,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB8,Viola.betonicifolia.subsp..betonicifolia,5,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,444419.1736
2022_KB_NE_KB9,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB9,Viola.betonicifolia.subsp..betonicifolia,1,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,444419.1736
2022_KB_NE_KB10,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB10,Viola.betonicifolia.subsp..betonicifolia,1,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,444419.1736
2022_KB_SE_KB11,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB11,Viola.betonicifolia.subsp..betonicifolia,1,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,425123.8565
2022_KB_SE_KB12,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB12,Viola.betonicifolia.subsp..betonicifolia,5,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,425123.8565
2022_KB_SE_KB13,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB13,Viola.betonicifolia.subsp..betonicifolia,5,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,425123.8565
2022_KB_SE_KB14,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB14,Viola.betonicifolia.subsp..betonicifolia,5,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,425123.8565
2022_KB_SE_KB15,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB15,Viola.betonicifolia.subsp..betonicifolia,1,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,425123.8565
2022_KB_SW_KB17,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB17,Viola.betonicifolia.subsp..betonicifolia,5,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,469324.3856
2022_KB_SW_KB18,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB18,Viola.betonicifolia.subsp..betonicifolia,5,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,469324.3856
2022_KB_SW_KB19,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB19,Viola.betonicifolia.subsp..betonicifolia,5,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,469324.3856
2022_MBu_SW_MBu3,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu3,Viola.betonicifolia.subsp..betonicifolia,1,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,460900.0893
2022_MSt_NE_MSt4,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt4,Viola.betonicifolia.subsp..betonicifolia,1,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,454786.5586
2022_MSt_NE_MSt5,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt5,Viola.betonicifolia.subsp..betonicifolia,1,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,454786.5586
2022_MSt_NW_MSt8,2022,MSt,-37.129005,146.499058,1725,1260,NW,MSt8,Viola.betonicifolia.subsp..betonicifolia,1,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,486082.4755
2022_MSt_NW_MSt10,2022,MSt,-37.129005,146.499058,1725,1260,NW,MSt10,Viola.betonicifolia.subsp..betonicifolia,1,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,486082.4755
2022_MSt_SE_MSt12,2022,MSt,-37.129005,146.499058,1725,1260,SE,MSt12,Viola.betonicifolia.subsp..betonicifolia,1,Native,Forb,0,1,0,15.3680843,219.225176,1.365,0.45,Deciduous,0,1,393523.9032
